5SB1_Vina_Name,5SB1_Vina_Score,6FEX_KarmaDock_Name,6FEX_KarmaDock_Score,6FEW_ledock_Name,6FEW_ledock_Score,5SB1_AutodockGPU_Name,5SB1_AutodockGPU_Score,6FEW_KarmaDock_Name,6FEW_KarmaDock_Score,6FEW_AutodockGPU_Name,6FEW_AutodockGPU_Score,5SB2_AutodockGPU_Name,5SB2_AutodockGPU_Score,6FEW_Vina_Name,6FEW_Vina_Score,6FEX_ledock_Name,6FEX_ledock_Score,5SB2_KarmaDock_Name,5SB2_KarmaDock_Score,5SB2_Vina_Name,5SB2_Vina_Score,6FEX_AutodockGPU_Name,6FEX_AutodockGPU_Score,5SB2_ledock_Name,5SB2_ledock_Score,6FEX_Vina_Name,6FEX_Vina_Score,5SB1_KarmaDock_Name,5SB1_KarmaDock_Score,5SB1_ledock_Name,5SB1_ledock_Score
decoy_1112,-8.716,decoy_1030,-55.569915771484375,decoy_1565.dok,-7.61,decoy_806,-10.28,decoy_1030,-46.09333419799805,decoy_600,-10.0,decoy_284,-9.49,decoy_2274,-9.048,decoy_368.dok,-7.43,decoy_1030,-64.63603210449219,decoy_585,-8.192,decoy_1728,-9.88,decoy_1402.dok,-6.76,decoy_148,-9.079,decoy_1030,-53.6568603515625,decoy_429.dok,-7.77
decoy_1949,-8.715,decoy_1542,-63.05362701416016,decoy_1454.dok,-7.61,decoy_639,-10.28,decoy_1542,-53.1547737121582,decoy_539,-10.0,decoy_431,-9.49,decoy_1558,-9.048,decoy_378.dok,-7.43,decoy_1542,-55.96319961547852,decoy_184,-8.191,decoy_1327,-9.88,decoy_2191.dok,-6.76,decoy_485,-9.078,decoy_1542,-59.70002365112305,decoy_1867.dok,-7.76
decoy_463,-8.713,decoy_229,-83.48653411865234,decoy_615.dok,-7.61,decoy_568,-10.28,decoy_229,-76.38578033447266,decoy_2177,-10.0,decoy_2413,-9.48,decoy_1821,-9.047,decoy_1088.dok,-7.43,decoy_229,-81.43777465820312,decoy_2369,-8.19,decoy_1112,-9.88,decoy_140.dok,-6.76,decoy_1864,-9.076,decoy_229,-87.72097778320312,decoy_856.dok,-7.76
decoy_1406,-8.711,decoy_1179,-50.79179763793945,decoy_1493.dok,-7.61,decoy_492,-10.28,decoy_1179,-52.11140060424805,decoy_1193,-10.0,decoy_859,-9.48,decoy_851,-9.047,decoy_1311.dok,-7.43,decoy_1179,-54.82124710083008,decoy_1864,-8.188,decoy_566,-9.88,decoy_1996.dok,-6.76,decoy_2218,-9.071,decoy_1179,-48.56925964355469,decoy_1039.dok,-7.76
decoy_1159,-8.71,decoy_820,-56.1340217590332,decoy_929.dok,-7.61,decoy_425,-10.28,decoy_820,-62.86039352416992,decoy_9,-10.0,decoy_438,-9.48,decoy_2227,-9.047,decoy_25.dok,-7.43,decoy_820,-71.3212661743164,decoy_2172,-8.188,decoy_1121,-9.87,decoy_115.dok,-6.76,decoy_390,-9.071,decoy_820,-66.69269561767578,decoy_1373.dok,-7.76
decoy_2414,-8.709,decoy_1818,-46.42361831665039,decoy_503.dok,-7.61,decoy_1142,-10.28,decoy_1818,-45.69025039672852,decoy_1426,-10.0,decoy_1251,-9.47,decoy_445,-9.045,decoy_3.dok,-7.42,decoy_1818,-48.0589485168457,decoy_1836,-8.185,decoy_1864,-9.87,decoy_292.dok,-6.76,decoy_853,-9.07,decoy_1818,-56.931488037109375,decoy_1359.dok,-7.76
decoy_135,-8.709,decoy_2475,-60.0818977355957,decoy_447.dok,-7.61,decoy_1076,-10.28,decoy_2475,-59.25594711303711,decoy_522,-9.99,decoy_1576,-9.47,decoy_334,-9.04,decoy_609.dok,-7.42,decoy_2475,-60.64531707763672,decoy_1489,-8.184,decoy_2209,-9.87,decoy_1842.dok,-6.76,decoy_2302,-9.069,decoy_2475,-54.32492446899414,decoy_2401.dok,-7.75
decoy_720,-8.708,decoy_222,-76.55058288574219,decoy_384.dok,-7.61,decoy_1072,-10.27,decoy_222,-67.52092742919922,decoy_621,-9.99,decoy_2045,-9.47,decoy_2330,-9.039,decoy_667.dok,-7.42,decoy_222,-70.4969711303711,decoy_2133,-8.182,decoy_2137,-9.86,decoy_543.dok,-6.75,decoy_2237,-9.067,decoy_222,-68.55038452148438,decoy_1374.dok,-7.75
decoy_2444,-8.708,decoy_1514,-51.12054443359375,decoy_1114.dok,-7.6,decoy_1926,-10.26,decoy_1514,-53.98911666870117,decoy_1948,-9.99,decoy_2184,-9.47,decoy_798,-9.036,decoy_871.dok,-7.42,decoy_1514,-70.68983459472656,decoy_294,-8.182,decoy_691,-9.86,decoy_467.dok,-6.75,decoy_962,-9.067,decoy_1514,-62.06718826293945,decoy_1959.dok,-7.75
decoy_88,-8.707,decoy_1458,-62.67600631713867,decoy_422.dok,-7.6,decoy_391,-10.26,decoy_1458,-56.74141693115234,decoy_1803,-9.99,decoy_1221,-9.47,decoy_1087,-9.036,decoy_1383.dok,-7.42,decoy_1458,-56.46624755859375,decoy_1475,-8.182,decoy_711,-9.86,decoy_1845.dok,-6.74,decoy_60,-9.064,decoy_1458,-60.67982482910156,decoy_2179.dok,-7.75
decoy_1803,-8.704,decoy_1718,-49.06332015991211,decoy_893.dok,-7.6,decoy_997,-10.26,decoy_1718,-48.979129791259766,decoy_10,-9.99,decoy_2115,-9.47,decoy_427,-9.036,decoy_1152.dok,-7.42,decoy_1718,-47.194034576416016,decoy_1531,-8.18,decoy_1154,-9.86,decoy_2445.dok,-6.74,decoy_851,-9.063,decoy_1718,-50.10685729980469,decoy_1603.dok,-7.75
decoy_858,-8.699,decoy_282,-63.63157272338867,decoy_1430.dok,-7.6,decoy_36,-10.26,decoy_282,-55.44983673095703,decoy_1742,-9.99,decoy_1356,-9.47,decoy_496,-9.035,decoy_1124.dok,-7.42,decoy_282,-65.70734405517578,decoy_1476,-8.176,decoy_1808,-9.86,decoy_459.dok,-6.74,decoy_103,-9.062,decoy_282,-60.99951553344727,decoy_1741.dok,-7.75
decoy_2003,-8.696,decoy_357,-63.563758850097656,decoy_1542.dok,-7.6,decoy_488,-10.26,decoy_357,-55.97414779663086,decoy_1484,-9.99,decoy_1133,-9.47,decoy_804,-9.033,decoy_929.dok,-7.42,decoy_357,-61.59695053100586,decoy_2049,-8.176,decoy_1450,-9.85,decoy_893.dok,-6.74,decoy_1518,-9.062,decoy_357,-62.41388320922852,decoy_1226.dok,-7.74
decoy_2195,-8.696,decoy_2426,-58.17703628540039,decoy_1709.dok,-7.6,decoy_1582,-10.26,decoy_2426,-63.19561767578125,decoy_512,-9.99,decoy_767,-9.47,decoy_2228,-9.032,decoy_455.dok,-7.42,decoy_2426,-53.61392211914063,decoy_63,-8.175,decoy_886,-9.85,decoy_338.dok,-6.74,decoy_1512,-9.06,decoy_2426,-69.2122573852539,decoy_1461.dok,-7.74
decoy_1507,-8.694,decoy_403,-41.69392013549805,decoy_1964.dok,-7.6,decoy_1314,-10.26,decoy_403,-40.762996673583984,decoy_1198,-9.99,decoy_434,-9.46,decoy_1781,-9.029,decoy_1081.dok,-7.42,decoy_403,-41.9475212097168,decoy_228,-8.175,decoy_1329,-9.85,decoy_864.dok,-6.74,decoy_2044,-9.058,decoy_403,-42.11930465698242,decoy_2323.dok,-7.74
decoy_922,-8.694,decoy_1593,-49.86359405517578,decoy_1367.dok,-7.59,decoy_581,-10.26,decoy_1593,-48.47225189208984,decoy_2209,-9.99,decoy_140,-9.46,decoy_1102,-9.028,decoy_674.dok,-7.42,decoy_1593,-61.694149017333984,decoy_690,-8.175,decoy_880,-9.85,decoy_35.dok,-6.74,decoy_2155,-9.057,decoy_1593,-48.28941345214844,decoy_1972.dok,-7.74
decoy_1060,-8.693,decoy_937,-67.8978500366211,decoy_42.dok,-7.59,decoy_498,-10.26,decoy_937,-70.9839096069336,decoy_923,-9.99,decoy_529,-9.46,decoy_655,-9.027,decoy_1542.dok,-7.41,decoy_937,-55.7716178894043,decoy_85,-8.171,decoy_2134,-9.85,decoy_486.dok,-6.74,decoy_548,-9.056,decoy_937,-57.99592208862305,decoy_617.dok,-7.74
decoy_814,-8.692,decoy_1307,-47.3593864440918,decoy_1488.dok,-7.59,decoy_359,-10.26,decoy_1307,-49.36653900146485,decoy_598,-9.98,decoy_100,-9.46,decoy_1759,-9.024,decoy_519.dok,-7.41,decoy_1307,-53.69490432739258,decoy_1382,-8.171,decoy_55,-9.85,decoy_324.dok,-6.74,decoy_1884,-9.056,decoy_1307,-56.50795364379883,decoy_883.dok,-7.74
decoy_1184,-8.692,decoy_165,-45.34154891967773,decoy_729.dok,-7.59,decoy_723,-10.26,decoy_165,-43.017822265625,decoy_587,-9.98,decoy_1612,-9.45,decoy_2030,-9.02,decoy_1562.dok,-7.41,decoy_165,-46.03594207763672,decoy_1772,-8.17,decoy_1347,-9.85,decoy_559.dok,-6.73,decoy_1487,-9.054,decoy_165,-46.67023849487305,decoy_919.dok,-7.73
decoy_1355,-8.691,decoy_1646,-60.321102142333984,decoy_2488.dok,-7.59,decoy_1174,-10.25,decoy_1646,-57.1864013671875,decoy_1335,-9.98,decoy_95,-9.45,decoy_629,-9.019,decoy_2149.dok,-7.41,decoy_1646,-57.64937210083008,decoy_2280,-8.17,decoy_970,-9.84,decoy_44.dok,-6.73,decoy_655,-9.053,decoy_1646,-52.7958984375,decoy_1447.dok,-7.73
decoy_635,-8.691,decoy_1957,-60.39435577392578,decoy_1774.dok,-7.59,decoy_649,-10.25,decoy_1957,-60.718841552734375,decoy_1831,-9.98,decoy_1867,-9.45,decoy_2236,-9.018,decoy_1552.dok,-7.41,decoy_1957,-62.48013305664063,decoy_717,-8.169,decoy_2200,-9.84,decoy_1451.dok,-6.73,decoy_1747,-9.047,decoy_1957,-67.1105728149414,decoy_1304.dok,-7.73
decoy_1683,-8.691,decoy_666,-55.96662139892578,decoy_2123.dok,-7.59,decoy_691,-10.25,decoy_666,-54.78432083129883,decoy_1413,-9.98,decoy_1568,-9.45,decoy_1128,-9.016,decoy_1431.dok,-7.4,decoy_666,-58.53536987304688,decoy_160,-8.166,decoy_35,-9.84,decoy_1586.dok,-6.73,decoy_1979,-9.046,decoy_666,-55.15498352050781,decoy_481.dok,-7.73
decoy_675,-8.688,decoy_1003,-58.93475341796875,decoy_1281.dok,-7.59,decoy_599,-10.25,decoy_1003,-63.71141815185547,decoy_1830,-9.98,decoy_446,-9.45,decoy_1481,-9.015,decoy_2112.dok,-7.4,decoy_1003,-58.05983352661133,decoy_1542,-8.165,decoy_28,-9.83,decoy_2081.dok,-6.73,decoy_1704,-9.044,decoy_1003,-56.305458068847656,decoy_1620.dok,-7.73
decoy_297,-8.688,decoy_1841,-66.05616760253906,decoy_424.dok,-7.59,decoy_1369,-10.25,decoy_1841,-66.40977478027344,decoy_740,-9.98,decoy_463,-9.44,decoy_987,-9.014,decoy_1114.dok,-7.4,decoy_1841,-66.40150451660156,decoy_619,-8.162,decoy_1188,-9.83,decoy_174.dok,-6.73,decoy_2414,-9.043,decoy_1841,-63.81300354003906,decoy_113.dok,-7.73
decoy_159,-8.687,decoy_1778,-60.38239669799805,decoy_1498.dok,-7.59,decoy_1300,-10.25,decoy_1778,-48.17661285400391,decoy_1842,-9.97,decoy_1206,-9.44,decoy_604,-9.014,decoy_1009.dok,-7.4,decoy_1778,-59.34083938598633,decoy_1830,-8.161,decoy_2340,-9.83,decoy_327.dok,-6.73,decoy_453,-9.041,decoy_1778,-53.85219955444336,decoy_2351.dok,-7.73
decoy_593,-8.687,decoy_1560,-48.13864517211914,decoy_74.dok,-7.58,decoy_1607,-10.25,decoy_1560,-43.38280487060547,decoy_731,-9.97,decoy_1498,-9.43,decoy_1983,-9.012,decoy_221.dok,-7.4,decoy_1560,-51.65345001220703,decoy_1846,-8.161,decoy_1189,-9.83,decoy_612.dok,-6.72,decoy_2189,-9.04,decoy_1560,-49.98596954345703,decoy_2034.dok,-7.73
decoy_1817,-8.683,decoy_1470,-61.64021682739258,decoy_1818.dok,-7.58,decoy_1838,-10.25,decoy_1470,-60.60490036010742,decoy_2295,-9.97,decoy_1342,-9.43,decoy_931,-9.011,decoy_1587.dok,-7.4,decoy_1470,-64.7264404296875,decoy_2444,-8.16,decoy_1584,-9.83,decoy_2190.dok,-6.72,decoy_63,-9.039,decoy_1470,-60.34799957275391,decoy_2135.dok,-7.73
decoy_2330,-8.679,decoy_2260,-70.99800109863281,decoy_1987.dok,-7.58,decoy_1428,-10.25,decoy_2260,-74.61163330078125,decoy_625,-9.97,decoy_414,-9.43,decoy_1833,-9.01,decoy_1185.dok,-7.4,decoy_2260,-74.37023162841797,decoy_2038,-8.156,decoy_685,-9.83,decoy_579.dok,-6.72,decoy_1016,-9.037,decoy_2260,-77.3802490234375,decoy_1434.dok,-7.73
decoy_653,-8.679,decoy_274,-84.5445556640625,decoy_1085.dok,-7.58,decoy_618,-10.25,decoy_274,-79.90717315673828,decoy_1379,-9.97,decoy_1890,-9.43,decoy_60,-9.009,decoy_1197.dok,-7.4,decoy_274,-73.83589172363281,decoy_166,-8.153,decoy_1433,-9.83,decoy_652.dok,-6.72,decoy_399,-9.035,decoy_274,-69.4398193359375,decoy_944.dok,-7.73
decoy_1535,-8.677,decoy_1050,-54.36426544189453,decoy_1862.dok,-7.58,decoy_402,-10.25,decoy_1050,-69.94961547851562,decoy_1433,-9.97,decoy_72,-9.43,decoy_2249,-9.007,decoy_982.dok,-7.4,decoy_1050,-62.49697494506836,decoy_568,-8.152,decoy_1447,-9.82,decoy_1781.dok,-6.72,decoy_860,-9.034,decoy_1050,-56.65483856201172,decoy_1892.dok,-7.73
decoy_648,-8.672,decoy_570,-44.74576568603516,decoy_1058.dok,-7.58,decoy_2419,-10.25,decoy_570,-42.4132194519043,decoy_564,-9.97,decoy_215,-9.43,decoy_1397,-9.005,decoy_2431.dok,-7.4,decoy_570,-52.3510627746582,decoy_1537,-8.15,decoy_2382,-9.82,decoy_739.dok,-6.72,decoy_1492,-9.034,decoy_570,-45.449440002441406,decoy_1799.dok,-7.72
decoy_1097,-8.671,decoy_723,-58.33683395385742,decoy_485.dok,-7.58,decoy_129,-10.25,decoy_723,-58.32663345336914,decoy_20,-9.97,decoy_423,-9.43,decoy_127,-9.005,decoy_157.dok,-7.4,decoy_723,-57.36095428466797,decoy_2345,-8.149,decoy_123,-9.82,decoy_1985.dok,-6.72,decoy_1927,-9.033,decoy_723,-63.24398040771485,decoy_446.dok,-7.72
decoy_2465,-8.669,decoy_1931,-49.18708801269531,decoy_415.dok,-7.58,decoy_12,-10.24,decoy_1931,-51.01878356933594,decoy_1556,-9.96,decoy_363,-9.43,decoy_1373,-9.005,decoy_491.dok,-7.4,decoy_1931,-51.67924880981445,decoy_133,-8.147,decoy_461,-9.82,decoy_190.dok,-6.72,decoy_1141,-9.033,decoy_1931,-54.28409194946289,decoy_1302.dok,-7.72
decoy_346,-8.667,decoy_1580,-50.30109786987305,decoy_1354.dok,-7.58,decoy_1728,-10.24,decoy_1580,-57.891563415527344,decoy_1349,-9.96,decoy_1933,-9.42,decoy_247,-9.005,decoy_483.dok,-7.4,decoy_1580,-56.167747497558594,decoy_1777,-8.146,decoy_471,-9.82,decoy_903.dok,-6.71,decoy_1832,-9.033,decoy_1580,-50.21601486206055,decoy_1480.dok,-7.72
decoy_1492,-8.665,decoy_232,-70.81829071044922,decoy_1313.dok,-7.58,decoy_1423,-10.24,decoy_232,-61.42734909057617,decoy_1582,-9.96,decoy_586,-9.42,decoy_817,-9.004,decoy_380.dok,-7.4,decoy_232,-69.62242126464844,decoy_80,-8.145,decoy_1475,-9.82,decoy_1071.dok,-6.71,decoy_2098,-9.033,decoy_232,-72.0123291015625,decoy_1152.dok,-7.72
decoy_1739,-8.662,decoy_2329,-71.71334075927734,decoy_171.dok,-7.57,decoy_1494,-10.24,decoy_2329,-61.82862854003906,decoy_237,-9.96,decoy_649,-9.42,decoy_1849,-9.003,decoy_926.dok,-7.4,decoy_2329,-61.09931564331055,decoy_181,-8.145,decoy_1867,-9.82,decoy_1194.dok,-6.71,decoy_1814,-9.032,decoy_2329,-57.53398513793945,decoy_543.dok,-7.71
decoy_2269,-8.662,decoy_45,-71.64498138427734,decoy_994.dok,-7.57,decoy_866,-10.24,decoy_45,-59.81637191772461,decoy_1451,-9.96,decoy_910,-9.42,decoy_864,-9.003,decoy_704.dok,-7.4,decoy_45,-63.43927001953125,decoy_2146,-8.142,decoy_1832,-9.82,decoy_2160.dok,-6.71,decoy_1816,-9.032,decoy_45,-68.45594024658203,decoy_1470.dok,-7.71
decoy_2345,-8.661,decoy_1227,-55.94370269775391,decoy_482.dok,-7.57,decoy_2168,-10.23,decoy_1227,-47.16256332397461,decoy_659,-9.96,decoy_2079,-9.42,decoy_585,-9.001,decoy_1743.dok,-7.39,decoy_1227,-54.17231369018555,decoy_57,-8.141,decoy_570,-9.81,decoy_2329.dok,-6.71,decoy_2040,-9.031,decoy_1227,-51.86785888671875,decoy_1771.dok,-7.71
decoy_847,-8.66,decoy_790,-78.50294494628906,decoy_1677.dok,-7.57,decoy_2170,-10.23,decoy_790,-73.95188903808594,decoy_1584,-9.96,decoy_81,-9.42,decoy_2260,-9.001,decoy_1826.dok,-7.39,decoy_790,-71.52884674072266,decoy_2422,-8.141,decoy_86,-9.81,decoy_571.dok,-6.71,decoy_534,-9.031,decoy_790,-69.98408508300781,decoy_879.dok,-7.71
decoy_1820,-8.659,decoy_2330,-60.137916564941406,decoy_1167.dok,-7.57,decoy_1038,-10.23,decoy_2330,-56.59829330444336,decoy_90,-9.96,decoy_1557,-9.42,decoy_118,-9.001,decoy_151.dok,-7.39,decoy_2330,-69.71099853515625,decoy_482,-8.139,decoy_698,-9.81,decoy_1597.dok,-6.7,decoy_2157,-9.031,decoy_2330,-66.02458953857422,decoy_2111.dok,-7.71
decoy_1113,-8.658,decoy_1999,-69.63604736328125,decoy_194.dok,-7.57,decoy_250,-10.23,decoy_1999,-53.800594329833984,decoy_5,-9.96,decoy_352,-9.42,decoy_1539,-9.0,decoy_551.dok,-7.39,decoy_1999,-57.30341339111328,decoy_1240,-8.138,decoy_1302,-9.81,decoy_137.dok,-6.7,decoy_108,-9.03,decoy_1999,-67.03952026367188,decoy_798.dok,-7.71
decoy_1150,-8.658,decoy_1366,-56.12828826904297,decoy_1706.dok,-7.57,decoy_1327,-10.23,decoy_1366,-59.44972610473633,decoy_566,-9.96,decoy_118,-9.41,decoy_111,-8.999,decoy_2198.dok,-7.39,decoy_1366,-60.73976135253906,decoy_1995,-8.137,decoy_587,-9.81,decoy_999.dok,-6.7,decoy_1321,-9.028,decoy_1366,-55.52766418457031,decoy_379.dok,-7.7
decoy_441,-8.658,decoy_1676,-62.71165084838867,decoy_742.dok,-7.56,decoy_1409,-10.23,decoy_1676,-67.97875213623047,decoy_1810,-9.95,decoy_416,-9.41,decoy_1016,-8.999,decoy_384.dok,-7.39,decoy_1676,-63.04233169555664,decoy_1880,-8.136,decoy_1348,-9.81,decoy_661.dok,-6.7,decoy_138,-9.027,decoy_1676,-68.17237854003906,decoy_2168.dok,-7.7
decoy_38,-8.656,decoy_1173,-63.16917037963867,decoy_933.dok,-7.56,decoy_59,-10.22,decoy_1173,-58.66704940795898,decoy_1391,-9.95,decoy_159,-9.41,decoy_498,-8.998,decoy_1205.dok,-7.38,decoy_1173,-50.5603141784668,decoy_1940,-8.135,decoy_405,-9.81,decoy_551.dok,-6.7,decoy_2441,-9.027,decoy_1173,-56.19907379150391,decoy_1569.dok,-7.7
decoy_1878,-8.654,decoy_2185,-39.86344909667969,decoy_1290.dok,-7.56,decoy_505,-10.22,decoy_2185,-45.29315185546875,decoy_1364,-9.95,decoy_1413,-9.41,decoy_229,-8.998,decoy_1851.dok,-7.38,decoy_2185,-50.70587921142578,decoy_2183,-8.135,decoy_608,-9.81,decoy_1582.dok,-6.7,decoy_2183,-9.025,decoy_2185,-51.02233505249024,decoy_168.dok,-7.7
decoy_1442,-8.651,decoy_2029,-82.12297821044922,decoy_1491.dok,-7.56,decoy_882,-10.22,decoy_2029,-80.2452621459961,decoy_1580,-9.95,decoy_2212,-9.41,decoy_1148,-8.998,decoy_2334.dok,-7.38,decoy_2029,-68.0328598022461,decoy_1933,-8.134,decoy_7,-9.81,decoy_786.dok,-6.7,decoy_710,-9.023,decoy_2029,-83.32513427734375,decoy_66.dok,-7.7
decoy_691,-8.65,decoy_1703,-75.242431640625,decoy_741.dok,-7.56,decoy_30,-10.22,decoy_1703,-68.721435546875,decoy_472,-9.95,decoy_1406,-9.41,decoy_880,-8.998,decoy_1995.dok,-7.37,decoy_1703,-76.57856750488281,decoy_468,-8.133,decoy_247,-9.81,decoy_1460.dok,-6.69,decoy_2131,-9.021,decoy_1703,-73.13833618164062,decoy_39.dok,-7.69
decoy_1426,-8.649,decoy_246,-82.64623260498047,decoy_376.dok,-7.55,decoy_134,-10.22,decoy_246,-65.90055084228516,decoy_1370,-9.94,decoy_869,-9.41,decoy_1426,-8.997,decoy_1015.dok,-7.37,decoy_246,-73.59906768798828,decoy_349,-8.133,decoy_2304,-9.81,decoy_1353.dok,-6.69,decoy_2049,-9.021,decoy_246,-75.03776550292969,decoy_266.dok,-7.69
decoy_1342,-8.647,decoy_2031,-91.22005462646484,decoy_1194.dok,-7.55,decoy_1192,-10.22,decoy_2031,-79.92504119873047,decoy_554,-9.94,decoy_178,-9.41,decoy_466,-8.992,decoy_842.dok,-7.37,decoy_2031,-91.46249389648438,decoy_1769,-8.132,decoy_1238,-9.81,decoy_169.dok,-6.69,decoy_1781,-9.02,decoy_2031,-85.61534881591797,decoy_61.dok,-7.69
decoy_1801,-8.646,decoy_1395,-46.55712890625,decoy_1935.dok,-7.55,decoy_896,-10.22,decoy_1395,-55.63402938842773,decoy_1466,-9.94,decoy_2394,-9.4,decoy_55,-8.991,decoy_915.dok,-7.37,decoy_1395,-61.63304901123047,decoy_1337,-8.13,decoy_878,-9.8,decoy_13.dok,-6.69,decoy_1111,-9.02,decoy_1395,-53.24464416503906,decoy_2149.dok,-7.69
decoy_1273,-8.646,decoy_71,-52.50874328613281,decoy_1157.dok,-7.55,decoy_1410,-10.22,decoy_71,-38.517616271972656,decoy_1111,-9.94,decoy_515,-9.4,decoy_2449,-8.991,decoy_271.dok,-7.37,decoy_71,-48.106876373291016,decoy_246,-8.129,decoy_898,-9.8,decoy_123.dok,-6.69,decoy_376,-9.018,decoy_71,-52.93268203735352,decoy_2137.dok,-7.68
decoy_403,-8.644,decoy_529,-69.6330795288086,decoy_1457.dok,-7.55,decoy_438,-10.22,decoy_529,-56.96002960205078,decoy_453,-9.94,decoy_477,-9.4,decoy_684,-8.987,decoy_1635.dok,-7.37,decoy_529,-73.01001739501953,decoy_678,-8.129,decoy_495,-9.8,decoy_1476.dok,-6.69,decoy_1617,-9.018,decoy_529,-65.53184509277344,decoy_2147.dok,-7.68
decoy_1076,-8.644,decoy_816,-83.9973373413086,decoy_678.dok,-7.55,decoy_2330,-10.22,decoy_816,-79.57173156738281,decoy_2346,-9.94,decoy_445,-9.4,decoy_1351,-8.986,decoy_45.dok,-7.37,decoy_816,-80.66024017333984,decoy_1278,-8.129,decoy_2157,-9.8,decoy_1327.dok,-6.69,decoy_378,-9.017,decoy_816,-84.90010070800781,decoy_1732.dok,-7.68
decoy_224,-8.64,decoy_255,-66.11967468261719,decoy_904.dok,-7.55,decoy_390,-10.21,decoy_255,-63.89432907104492,decoy_2143,-9.94,decoy_665,-9.4,decoy_600,-8.985,decoy_1232.dok,-7.37,decoy_255,-74.1523208618164,decoy_1727,-8.129,decoy_679,-9.8,decoy_2382.dok,-6.69,decoy_1299,-9.016,decoy_255,-74.46891021728516,decoy_128.dok,-7.68
decoy_685,-8.64,decoy_2249,-45.73796081542969,decoy_2297.dok,-7.55,decoy_367,-10.21,decoy_2249,-41.28318786621094,decoy_460,-9.93,decoy_441,-9.4,decoy_2446,-8.982,decoy_879.dok,-7.37,decoy_2249,-48.70855712890625,decoy_1553,-8.127,decoy_996,-9.8,decoy_419.dok,-6.69,decoy_1406,-9.012,decoy_2249,-43.70083236694336,decoy_1070.dok,-7.68
decoy_884,-8.639,decoy_2046,-73.235107421875,decoy_1590.dok,-7.55,decoy_1108,-10.21,decoy_2046,-51.6031608581543,decoy_82,-9.93,decoy_2460,-9.4,decoy_547,-8.982,decoy_2123.dok,-7.37,decoy_2046,-61.39455032348633,decoy_645,-8.126,decoy_1963,-9.8,decoy_1371.dok,-6.69,decoy_905,-9.012,decoy_2046,-53.75836181640625,decoy_1477.dok,-7.68
decoy_178,-8.639,decoy_1034,-57.34588623046875,decoy_1071.dok,-7.54,decoy_1557,-10.21,decoy_1034,-54.70136260986328,decoy_665,-9.93,decoy_884,-9.39,decoy_1297,-8.98,decoy_35.dok,-7.37,decoy_1034,-57.88266754150391,decoy_2181,-8.125,decoy_463,-9.8,decoy_235.dok,-6.69,decoy_468,-9.011,decoy_1034,-65.91992950439453,decoy_235.dok,-7.68
decoy_1540,-8.638,decoy_1861,-44.60048294067383,decoy_968.dok,-7.54,decoy_622,-10.2,decoy_1861,-50.03388595581055,decoy_387,-9.93,decoy_2044,-9.39,decoy_2433,-8.979,decoy_1647.dok,-7.37,decoy_1861,-55.41287612915039,decoy_1579,-8.124,decoy_2314,-9.8,decoy_879.dok,-6.69,decoy_2122,-9.01,decoy_1861,-48.16217803955078,decoy_1103.dok,-7.68
decoy_1111,-8.637,decoy_546,-54.70389938354492,decoy_2313.dok,-7.54,decoy_2204,-10.2,decoy_546,-51.31306838989258,decoy_744,-9.93,decoy_442,-9.38,decoy_1331,-8.978,decoy_1473.dok,-7.36,decoy_546,-50.82428359985352,decoy_1083,-8.123,decoy_2145,-9.8,decoy_1359.dok,-6.69,decoy_1095,-9.01,decoy_546,-60.43711853027344,decoy_2172.dok,-7.68
decoy_632,-8.635,decoy_647,-52.49634552001953,decoy_943.dok,-7.54,decoy_686,-10.2,decoy_647,-44.51399993896485,decoy_424,-9.92,decoy_2129,-9.38,decoy_23,-8.977,decoy_1003.dok,-7.36,decoy_647,-51.91379165649414,decoy_1241,-8.122,decoy_1592,-9.8,decoy_1721.dok,-6.69,decoy_377,-9.01,decoy_647,-55.757171630859375,decoy_664.dok,-7.68
decoy_2020,-8.634,decoy_1443,-55.13905334472656,decoy_438.dok,-7.54,decoy_23,-10.2,decoy_1443,-47.65510559082031,decoy_1205,-9.92,decoy_1195,-9.38,decoy_1291,-8.977,decoy_964.dok,-7.36,decoy_1443,-66.46179962158203,decoy_125,-8.121,decoy_1116,-9.8,decoy_586.dok,-6.68,decoy_2179,-9.009,decoy_1443,-53.30331039428711,decoy_2211.dok,-7.67
decoy_97,-8.633,decoy_2083,-77.66209411621094,decoy_1449.dok,-7.54,decoy_37,-10.19,decoy_2083,-59.58707809448242,decoy_1720,-9.92,decoy_2112,-9.38,decoy_1392,-8.976,decoy_762.dok,-7.36,decoy_2083,-58.71631622314453,decoy_548,-8.119,decoy_435,-9.79,decoy_817.dok,-6.68,decoy_2206,-9.008,decoy_2083,-63.62778091430664,decoy_2128.dok,-7.67
decoy_2066,-8.631,decoy_800,-76.0965576171875,decoy_906.dok,-7.54,decoy_1388,-10.19,decoy_800,-61.8245735168457,decoy_1597,-9.92,decoy_2354,-9.38,decoy_1641,-8.971,decoy_28.dok,-7.36,decoy_800,-66.62208557128906,decoy_1484,-8.118,decoy_1390,-9.79,decoy_613.dok,-6.68,decoy_597,-9.007,decoy_800,-70.44618225097656,decoy_1570.dok,-7.67
